CODGEO,LIBGEO,PMUN21,DENS,NB_Établissement_sante_court_sejour,NB_Établissement_sante_moyen_sejour,NB_Établissement_sante_long_sejour,NB_Établissement_psychiatrique,NB_Centre_lutte_cancer,NB_Urgences,NB_Maternite,NB_Centre_de_sante,NB_Structures_psychiatriques_en_ambulatoire,NB_Centre_medecine_preventive,NB_Dialyse,NB_Hospitalisation_a_domicile,NB_Maison_de_sante_pluridisciplinaire,NB_Laboratoire_d'analyses_et_de_biologie_medicale,NB_Ambulance,NB_Transfusion_sanguine,NB_Établissement_thermal,NB_Pharmacie,NB_Établissement_sante_court_sejour_par_1000h,NB_Établissement_sante_moyen_sejour_par_1000h,NB_Établissement_sante_long_sejour_par_1000h,NB_Établissement_psychiatrique_par_1000h,NB_Centre_lutte_cancer_par_1000h,NB_Urgences_par_1000h,NB_Maternite_par_1000h,NB_Centre_de_sante_par_1000h,NB_Structures_psychiatriques_en_ambulatoire_par_1000h,NB_Centre_medecine_preventive_par_1000h,NB_Dialyse_par_1000h,NB_Hospitalisation_a_domicile_par_1000h,NB_Maison_de_sante_pluridisciplinaire_par_1000h,NB_Laboratoire_d'analyses_et_de_biologie_medicale_par_1000h,NB_Ambulance_par_1000h,NB_Transfusion_sanguine_par_1000h,NB_Établissement_thermal_par_1000h,NB_Pharmacie_par_1000h,NB_EQUIP_SANTE_TOTAL,NB_EQUIP_SANTE_PAR_1000H,ECART_EQUIP_SANTE,DIVERSITE_EQUIP_SANTE
76476,Port-Jérôme-sur-Seine,10387,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962741888899586,0.0962741888899586,0.0,0.0,0.0,0.0,0.0,0.0962741888899586,0.0,0.0,0.28882256666987577,6,0.5776451333397515,3,4
76484,Oissel,12367,2,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0.0,0.08086035416835126,0.08086035416835126,0.08086035416835126,0.0,0.0,0.0,0.0,0.08086035416835126,0.0,0.0,0.0,0.0,0.08086035416835126,0.08086035416835126,0.0,0.0,0.24258106250505376,9,0.7277431875151613,3,7
76758,Yvetot,11385,2,2,1,0,4,0,0,0,1,1,0,1,0,0,2,3,0,0,5,0.1756697408871322,0.0878348704435661,0.0,0.3513394817742644,0.0,0.0,0.0,0.0878348704435661,0.0878348704435661,0.0,0.0878348704435661,0.0,0.0,0.1756697408871322,0.26350461133069825,0.0,0.0,0.4391743522178305,20,1.756697408871322,5,9
77014,Avon,13660,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0.0,0.07320644216691069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07320644216691069,0.0,0.0,0.07320644216691069,0.0,0.0,0.0,0.36603221083455345,8,0.5856515373352855,5,4
77053,Brie-Comte-Robert,19213,2,1,1,0,0,0,0,0,0,2,0,0,0,1,1,5,0,0,5,0.05204809243741217,0.05204809243741217,0.0,0.0,0.0,0.0,0.0,0.0,0.10409618487482435,0.0,0.0,0.0,0.05204809243741217,0.05204809243741217,0.2602404621870608,0.0,0.0,0.2602404621870608,16,0.8327694789985948,5,7
77067,Cesson,11140,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08976660682226212,0.08976660682226212,0.08976660682226212,0.0,0.0,0.26929982046678635,6,0.5385996409335727,3,4
77118,Claye-Souilly,12282,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08141996417521577,0.08141996417521577,0.0,0.0,0.0,0.08141996417521577,0.08141996417521577,0.0,0.0,0.0,0.24425989252564728,7,0.5699397492265104,3,5
77131,Coulommiers,15250,2,1,1,0,3,0,1,1,0,5,0,1,1,1,1,3,0,0,6,0.06557377049180328,0.06557377049180328,0.0,0.19672131147540983,0.0,0.06557377049180328,0.06557377049180328,0.0,0.32786885245901637,0.0,0.06557377049180328,0.06557377049180328,0.06557377049180328,0.06557377049180328,0.19672131147540983,0.0,0.0,0.39344262295081966,25,1.639344262295082,6,12
77153,Dammartin-en-Goële,11272,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0887154009936125,0.0,0.0,0.0,0.0,0.0887154009936125,0.0,0.0,0.0,0.26614620298083747,5,0.4435770049680624,3,3
77186,Fontainebleau,15945,2,1,0,0,0,0,1,1,0,3,0,0,0,1,1,1,0,0,8,0.06271558482282846,0.0,0.0,0.0,0.0,0.06271558482282846,0.06271558482282846,0.0,0.18814675446848542,0.0,0.0,0.0,0.06271558482282846,0.06271558482282846,0.06271558482282846,0.0,0.0,0.5017246785826277,17,1.0661649419880839,8,8
77251,Lieusaint,13808,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14484356894553882,0.21726535341830822,0.0,0.0,0.21726535341830822,8,0.5793742757821553,3,3
77258,Lognes,14650,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06825938566552901,0.0,0.0,0.0,0.0,0.06825938566552901,0.0,0.0,0.0,0.3412969283276451,7,0.4778156996587031,5,3
77296,Moissy-Cramayel,18248,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05480052608505042,0.0,0.0,0.0,0.0,0.05480052608505042,0.10960105217010084,0.0,0.0,0.2740026304252521,9,0.4932047347654538,5,4
77307,Montévrain,13934,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0.0,0.07176690110521028,0.0,0.0,0.0,0.0,0.0,0.07176690110521028,0.0,0.0,0.0,0.0,0.0,0.07176690110521028,0.0,0.0,0.0,0.14353380221042056,5,0.3588345055260514,2,4
77316,Moret-Loing-et-Orvanne,12581,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07948493760432397,0.0,0.0,0.0,0.0,0.07948493760432397,0.07948493760432397,0.0,0.0,0.3179397504172959,7,0.5563945632302678,4,4
77333,Nemours,13189,2,1,1,1,2,0,1,0,0,3,0,0,0,1,2,4,0,0,5,0.07582075972401243,0.07582075972401243,0.07582075972401243,0.15164151944802487,0.0,0.07582075972401243,0.0,0.0,0.2274622791720373,0.0,0.0,0.0,0.07582075972401243,0.15164151944802487,0.30328303889604974,0.0,0.0,0.37910379862006216,21,1.5922359542042612,5,10
77337,Noisiel,15461,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06467886941336265,0.06467886941336265,0.0,0.0,0.0,0.0,0.06467886941336265,0.06467886941336265,0.0,0.0,0.3233943470668133,9,0.582109824720264,5,5
77379,Provins,11958,2,1,1,0,2,0,1,1,0,3,0,0,0,1,2,4,0,0,5,0.08362602441879913,0.08362602441879913,0.0,0.16725204883759826,0.0,0.08362602441879913,0.08362602441879913,0.0,0.2508780732563974,0.0,0.0,0.0,0.08362602441879913,0.16725204883759826,0.3345040976751965,0.0,0.0,0.4181301220939957,21,1.7561465127947817,5,10
77407,Saint-Fargeau-Ponthierry,14516,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,0.0,0.06888950124001103,0.0,0.0,0.0,0.0,0.0,0.06888950124001103,0.0,0.0,0.0,0.0,0.06888950124001103,0.06888950124001103,0.06888950124001103,0.0,0.0,0.2755580049600441,9,0.6200055111600993,4,6
77464,Thorigny-sur-Marne,10405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09610764055742431,0.0,0.0,0.19221528111484862,3,0.2883229216722729,2,2
77479,Vaires-sur-Marne,13518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07397544015386892,0.0,0.0,0.0,0.2959017606154757,5,0.36987720076934455,4,2
77487,Vaux-le-Pénil,11174,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08949346697691068,0.0,0.0,0.0,0.0,0.0,0.0,0.17898693395382137,0.0,0.0,0.26848040093073205,6,0.5369608018614641,3,3
78015,Andrésy,13230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07558578987150416,0.0,0.0,0.0,0.22675736961451248,4,0.30234315948601664,3,2
78029,Aubergenville,12317,2,1,1,0,1,0,1,0,0,2,0,0,0,0,1,2,0,0,3,0.08118860112040269,0.08118860112040269,0.0,0.08118860112040269,0.0,0.08118860112040269,0.0,0.0,0.16237720224080537,0.0,0.0,0.0,0.0,0.08118860112040269,0.16237720224080537,0.0,0.0,0.2435658033612081,12,0.9742632134448324,3,8
78073,Bois-d'Arcy,15435,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06478781988986071,0.0,0.0,0.0,0.06478781988986071,0.0,0.0,0.0,0.25915127955944284,6,0.38872691933916426,4,3
78123,Carrières-sous-Poissy,18316,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05459707359685521,0.0,0.0,0.0,0.0,0.05459707359685521,0.0,0.0,0.0,0.21838829438742083,6,0.32758244158113126,4,3
78124,Carrières-sur-Seine,15038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0664982045484772,0.19949461364543158,0.0,0.0,0.19949461364543158,7,0.4654874318393403,3,3
78138,Chanteloup-les-Vignes,10735,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09315323707498835,0.0,0.0,0.0,0.0,0.09315323707498835,0.09315323707498835,0.0,0.0,0.1863064741499767,5,0.4657661853749418,2,4
78165,Les Clayes-sous-Bois,17237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11602947148575739,0.0,0.0,0.0,0.3480884144572721,8,0.46411788594302955,6,2
78190,Croissy-sur-Seine,10399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09616309260505818,0.09616309260505818,0.0,0.0,0.19232618521011635,4,0.3846523704202327,2,3
78242,Fontenay-le-Fleury,13455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07432181345224824,0.0,0.0,0.0,0.3716090672612412,6,0.4459308807134894,5,2
78335,Limay,17626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05673436968115284,0.0,0.0,0.0,0.2836718484057642,6,0.340406218086917,5,2
78372,Marly-le-Roi,16531,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,4,0.0,0.0,0.0,0.060492408202770555,0.0,0.0,0.0,0.0,0.060492408202770555,0.0,0.0,0.0,0.0,0.12098481640554111,0.0,0.0,0.0,0.24196963281108222,8,0.48393926562216444,4,4
78383,Maurepas,18611,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,7,0.0,0.0,0.0,0.05373166406963624,0.0,0.0,0.0,0.0,0.10746332813927248,0.0,0.0,0.0,0.0,0.05373166406963624,0.05373166406963624,0.0,0.0,0.37612164848745366,12,0.6447799688356348,7,5
78418,Montesson,14511,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.13782647646612917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06891323823306458,0.0,0.0,0.0,0.3445661911653229,8,0.5513059058645167,5,3
78481,Le Pecq,15832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06316321374431531,0.0,0.0,0.25265285497726125,5,0.3158160687215766,4,2
78624,Triel-sur-Seine,12388,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08072328059412334,0.08072328059412334,0.0,0.0,0.0,0.32289312237649337,6,0.48433968356474005,4,3
78642,Verneuil-sur-Seine,15914,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12567550584391105,0.0,0.0,0.0,0.0,0.06283775292195552,0.0,0.0,0.0,0.18851325876586653,6,0.37702651753173305,3,3
78643,Vernouillet,10025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09975062344139651,0.09975062344139651,0.0,0.0,0.2992518703241895,5,0.4987531172069825,3,3
78650,Le Vésinet,15646,1,0,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,7,0.0,0.06391409945033875,0.06391409945033875,0.06391409945033875,0.0,0.0,0.0,0.0,0.06391409945033875,0.0,0.0,0.0,0.0,0.1278281989006775,0.0,0.0,0.0,0.4473986961523712,13,0.8308832928544037,7,6
78674,Villepreux,11150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08968609865470852,0.0,0.0,0.0,0.26905829596412556,4,0.35874439461883406,3,2
78686,Viroflay,16960,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589622641509434,0.0,0.0589622641509434,0.0,0.0,0.0589622641509434,0.0,0.0,0.0,0.2358490566037736,7,0.41273584905660377,4,4
78688,Voisins-le-Bretonneux,10721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18654976214905325,0.0,0.0,0.0,0.4663744053726332,7,0.6529241675216865,5,2
79049,Bressuire,19906,5,0,0,0,2,0,0,0,0,2,0,0,0,1,2,3,0,0,7,0.0,0.0,0.0,0.10047221943132724,0.0,0.0,0.0,0.0,0.10047221943132724,0.0,0.0,0.0,0.05023610971566362,0.10047221943132724,0.15070832914699087,0.0,0.0,0.35165276800964534,17,0.8540138651662815,7,6
79202,Parthenay,10058,3,0,1,1,1,0,1,0,1,0,0,1,1,0,1,2,0,0,5,0.0,0.09942334460131239,0.09942334460131239,0.09942334460131239,0.0,0.09942334460131239,0.0,0.09942334460131239,0.0,0.0,0.09942334460131239,0.09942334460131239,0.0,0.09942334460131239,0.19884668920262477,0.0,0.0,0.497116723006562,15,1.4913501690196858,5,10
79329,Thouars,14000,3,1,1,0,2,0,1,0,1,2,0,0,0,3,2,1,0,0,7,0.07142857142857144,0.07142857142857144,0.0,0.14285714285714288,0.0,0.07142857142857144,0.0,0.07142857142857144,0.14285714285714288,0.0,0.0,0.0,0.21428571428571427,0.14285714285714288,0.07142857142857144,0.0,0.0,0.5,21,1.5,7,10
81099,Gaillac,15663,2,1,1,1,3,0,0,0,1,2,0,1,0,0,2,1,0,0,5,0.06384472961757007,0.06384472961757007,0.06384472961757007,0.1915341888527102,0.0,0.0,0.0,0.06384472961757007,0.12768945923514013,0.0,0.06384472961757007,0.0,0.0,0.12768945923514013,0.06384472961757007,0.0,0.0,0.31922364808785036,18,1.1492051331162612,5,10
81105,Graulhet,13166,3,1,1,0,1,0,0,0,1,3,0,1,0,1,1,1,0,0,4,0.07595321282090232,0.07595321282090232,0.0,0.07595321282090232,0.0,0.0,0.0,0.07595321282090232,0.227859638462707,0.0,0.07595321282090232,0.0,0.07595321282090232,0.07595321282090232,0.07595321282090232,0.0,0.0,0.3038128512836093,15,1.1392981923135348,4,10
81140,Lavaur,10830,3,1,1,1,3,0,1,1,1,3,0,1,0,0,1,1,0,0,4,0.09233610341643582,0.09233610341643582,0.09233610341643582,0.2770083102493075,0.0,0.09233610341643582,0.09233610341643582,0.09233610341643582,0.2770083102493075,0.0,0.09233610341643582,0.0,0.0,0.09233610341643582,0.09233610341643582,0.0,0.0,0.3693444136657433,19,1.7543859649122808,4,12
81163,Mazamet,10064,2,0,2,0,1,0,0,0,1,3,0,0,0,1,2,1,0,0,4,0.0,0.1987281399046105,0.0,0.09936406995230525,0.0,0.0,0.0,0.09936406995230525,0.2980922098569157,0.0,0.0,0.0,0.09936406995230525,0.1987281399046105,0.09936406995230525,0.0,0.0,0.397456279809221,15,1.490461049284579,4,8
82033,Castelsarrasin,14178,3,0,1,0,1,0,0,0,1,2,0,1,0,0,2,2,0,0,4,0.0,0.07053180984624065,0.0,0.07053180984624065,0.0,0.0,0.0,0.07053180984624065,0.1410636196924813,0.0,0.07053180984624065,0.0,0.0,0.1410636196924813,0.1410636196924813,0.0,0.0,0.2821272393849626,14,0.9874453378473692,4,8
82112,Moissac,13748,3,1,0,1,1,0,1,0,0,2,0,0,1,1,1,2,0,0,5,0.07273785277858598,0.0,0.07273785277858598,0.07273785277858598,0.0,0.07273785277858598,0.0,0.0,0.14547570555717196,0.0,0.0,0.07273785277858598,0.07273785277858598,0.07273785277858598,0.14547570555717196,0.0,0.0,0.3636892638929299,16,1.1638056444573757,5,10
83016,Le Beausset,10007,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0.0,0.099930048965724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299790146897172,0.099930048965724,0.0,0.0,0.299790146897172,8,0.799440391725792,3,4
83023,Brignoles,17664,2,1,1,1,4,0,1,1,2,3,0,1,0,0,3,2,0,0,5,0.05661231884057971,0.05661231884057971,0.05661231884057971,0.22644927536231885,0.0,0.05661231884057971,0.05661231884057971,0.11322463768115942,0.16983695652173914,0.0,0.05661231884057971,0.0,0.0,0.16983695652173914,0.11322463768115942,0.0,0.0,0.28306159420289856,25,1.4153079710144927,5,12
83042,Cogolin,11762,2,0,0,0,3,0,0,0,1,0,0,0,0,0,2,1,0,0,4,0.0,0.0,0.0,0.2550586634926033,0.0,0.0,0.0,0.08501955449753443,0.0,0.0,0.0,0.0,0.0,0.17003910899506886,0.08501955449753443,0.0,0.0,0.3400782179901377,11,0.9352150994728788,4,5
83047,La Crau,19179,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0.0,0.0,0.0,0.05214036185411127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10428072370822254,0.05214036185411127,0.0,0.0,0.26070180927055636,9,0.46926325668700136,5,4
83049,Cuers,12550,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,3,0.0,0.0,0.0,0.0796812749003984,0.0,0.0,0.0,0.0,0.0796812749003984,0.0,0.0,0.0,0.0,0.0796812749003984,0.1593625498007968,0.0,0.0,0.23904382470119523,8,0.6374501992031872,3,5
83071,La Londe-les-Maures,11442,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08739730816290858,0.08739730816290858,0.0,0.0,0.26219192448872575,5,0.4369865408145429,3,3
83073,Le Luc,11053,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0.0,0.09047317470370035,0.09047317470370035,0.0,0.0,0.0,0.0,0.09047317470370035,0.0,0.0,0.0,0.0,0.0,0.0,0.1809463494074007,0.0,0.0,0.27141952411110104,8,0.7237853976296028,3,5
83090,Ollioules,14011,4,2,0,0,1,0,1,0,2,0,0,1,0,0,3,0,0,0,4,0.14274498608236386,0.0,0.0,0.07137249304118193,0.0,0.07137249304118193,0.0,0.14274498608236386,0.0,0.0,0.07137249304118193,0.0,0.0,0.21411747912354578,0.0,0.0,0.0,0.2854899721647277,14,0.9992149025765469,4,7
83098,Le Pradet,10728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18642803877703204,0.09321401938851602,0.0,0.0,0.3728560775540641,7,0.6524981357196122,4,3
83107,Roquebrune-sur-Argens,14448,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13842746400885936,0.06921373200442968,0.0,0.0,0.2768549280177187,7,0.4844961240310077,4,3
83112,Saint-Cyr-sur-Mer,12103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16524828554903742,0.08262414277451871,0.0,0.0,0.33049657109807484,7,0.578368999421631,4,3
83115,Sainte-Maxime,14433,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20785699438786115,0.13857132959190743,0.0,0.0,0.3464283239797686,10,0.6928566479595372,5,3
83116,Saint-Maximin-la-Sainte-Baume,17631,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,4,0.0,0.0,0.0,0.05671828030174125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134365606034825,0.17015484090522376,0.0,0.0,0.226873121206965,10,0.5671828030174125,4,4
83123,Sanary-sur-Mer,17268,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,8,0.0,0.05791058605513088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17373175816539263,0.11582117211026176,0.0,0.0,0.46328468844104703,14,0.8107482047718323,8,4
83130,Solliès-Pont,12080,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08278145695364239,0.33112582781456956,0.0,0.0,0.24834437086092714,8,0.6622516556291391,4,3
83148,Vidauban,12573,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07953551260637874,0.15907102521275748,0.0,0.0,0.23860653781913624,6,0.4772130756382725,3,3
84003,Apt,10536,2,2,1,1,2,0,2,0,0,1,0,0,0,1,3,3,0,0,5,0.18982536066818528,0.09491268033409264,0.09491268033409264,0.18982536066818528,0.0,0.18982536066818528,0.0,0.0,0.09491268033409264,0.0,0.0,0.0,0.09491268033409264,0.2847380410022779,0.2847380410022779,0.0,0.0,0.4745634016704632,21,1.9931662870159454,5,10
84019,Bollène,13605,3,0,1,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,6,0.0,0.07350238882763689,0.0,0.07350238882763689,0.0,0.0,0.0,0.07350238882763689,0.07350238882763689,0.0,0.0,0.0,0.0,0.14700477765527378,0.14700477765527378,0.0,0.0,0.44101433296582143,14,1.0290334435869164,6,7
84054,L'Isle-sur-la-Sorgue,19965,2,1,1,0,1,0,0,0,0,1,0,1,0,0,2,2,0,0,6,0.05008765339343852,0.05008765339343852,0.0,0.05008765339343852,0.0,0.0,0.0,0.0,0.05008765339343852,0.0,0.05008765339343852,0.0,0.0,0.10017530678687704,0.10017530678687704,0.0,0.0,0.30052592036063114,15,0.7513148009015778,6,8
84080,Monteux,13129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07616726331022927,0.07616726331022927,0.0,0.0,0.3046690532409171,6,0.4570035798613756,4,3
84088,Pernes-les-Fontaines,10636,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0.0,0.0,0.0,0.0940203083866115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188040616773223,0.0940203083866115,0.0,0.0,0.376081233546446,8,0.752162467092892,4,4
84092,Le Pontet,17551,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05697681043815167,0.0,0.0,0.0,0.0,0.05697681043815167,0.11395362087630334,0.170930431314455,0.0,0.0,0.3988376730670617,14,0.7976753461341234,7,5
84129,Sorgues,19117,2,1,0,0,2,0,0,0,2,1,0,0,0,1,3,6,0,0,7,0.05230946278181723,0.0,0.0,0.10461892556363446,0.0,0.0,0.0,0.10461892556363446,0.05230946278181723,0.0,0.0,0.0,0.05230946278181723,0.1569283883454517,0.3138567766909034,0.0,0.0,0.3661662394727206,23,1.2031176439817963,7,8
84141,Vedène,11457,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08728288382648162,0.08728288382648162,0.17456576765296325,0.0,0.0,0.2618486514794449,7,0.6109801867853714,3,4
85003,Aizenay,10146,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09856100926473488,0.0,0.0,0.0,0.09856100926473488,0.09856100926473488,0.19712201852946976,0.0,0.0,0.29568302779420463,8,0.788488074117879,3,5
85092,Fontenay-le-Comte,13471,3,2,1,0,2,0,1,1,1,0,0,1,0,0,1,2,0,0,9,0.14846707742558088,0.07423353871279044,0.0,0.14846707742558088,0.0,0.07423353871279044,0.07423353871279044,0.07423353871279044,0.0,0.0,0.07423353871279044,0.0,0.0,0.07423353871279044,0.14846707742558088,0.0,0.0,0.6681018484151139,21,1.5589043129685993,9,10
85109,Les Herbiers,16453,3,0,0,0,3,0,0,0,2,0,0,0,0,1,2,2,0,0,6,0.0,0.0,0.0,0.182337567616848,0.0,0.0,0.0,0.121558378411232,0.0,0.0,0.0,0.0,0.060779189205616,0.121558378411232,0.121558378411232,0.0,0.0,0.364675135233696,16,0.972467027289856,6,6
85226,Saint-Hilaire-de-Riez,12682,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07885191610156127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31540766440624507,5,0.3942595805078063,4,2
